episodes,raw_rewards,shaped_rewards,rolling_avg,ep_lengths,td_losses,mean_qs,epsilons,variant
209,1.9079699877815983,-6.60203001221835,-316.11458791277795,178,36.372011629825955,-81.68937355509154,0.18511906683303103,d3qn
210,-446.98889676792936,-450.63889676792974,-315.5422147830315,88,34.434482036884035,-128.03211849422752,0.1836381142983668,d3qn
211,-275.1137100588415,-280.6037100588413,-314.72570949742885,114,34.17019821068404,-93.2251361654526,0.18216900938397987,d3qn
212,-327.0736504115257,-333.63365041152576,-314.20174211667546,136,41.7698921215195,-98.70801701411744,0.18071165730890804,d3qn
213,-305.65842302067813,-312.91842302067823,-315.5678812866844,150,35.14440511087476,-94.96903737468011,0.17926596405043677,d3qn
214,-395.89442357714245,-404.46442357714255,-313.23261080914153,193,30.632406128785515,-87.7723409931658,0.17783183633803326,d3qn
215,-76.2911821964945,-82.45118219649447,-307.86125278679066,128,27.128298020710957,-87.43847357336873,0.176409181647329,d3qn
216,-235.75356111656004,-240.97356111655995,-306.42103223895515,117,34.016850302926734,-101.89949780493372,0.17499790819415037,d3qn
217,-120.6746195570141,-131.84461955701414,-306.8991343267849,239,28.237195992072518,-75.65933392004582,0.17359792492859716,d3qn
218,-250.66266531367071,-265.3326653136702,-304.4710388006065,303,26.011710215749932,-72.57274086325616,0.17220914152916839,d3qn
219,-254.10233666191158,-259.3923366619114,-303.82059078741185,107,29.800618381185252,-88.57586277919366,0.17083146839693503,d3qn
220,-259.4666546162133,-271.6466546162133,-302.27875601736326,249,28.295030042861498,-70.22454374713412,0.16946481664975954,d3qn
